head_id,relation_id,tail_id
26085,44,32700
26086,44,35076
26086,44,40650
26086,44,33070
26086,44,31877
26086,44,35460
26086,44,40463
26086,44,27676
26077,44,37379
26069,44,34318
26069,44,43433
26069,44,43846
26070,44,33519
26071,44,32817
26072,44,43117
26072,44,32067
26072,44,27647
26073,44,45987
26074,44,41553
26075,44,33743
26076,44,41625
26077,44,28906
26077,44,40750
26087,44,40967
26077,44,30350
26077,44,33096
26077,44,35719
26077,44,30726
26077,44,40750
26077,44,35321
26077,44,37379
26077,44,29013
26077,44,45417
26077,44,30726
26077,44,39338
26077,44,45647
26077,44,31172
26077,44,31910
26101,44,42251
26100,44,40107
26100,44,41129
26100,44,36479
26101,44,40095
26101,44,29932
26101,44,36312
26101,44,36962
26101,44,44117
26101,44,27922
26101,44,43475
26101,44,45454
26101,44,33773
26101,44,41855
26101,44,35018
26099,44,29042
26101,44,43678
26101,44,42729
26101,44,43328
26101,44,46056
26101,44,40146
26101,44,40780
26101,44,45239
26101,44,29978
26101,44,41521
26101,44,41201
26101,44,27254
26101,44,29089
26101,44,43142
26101,44,32688
26095,44,40995
26088,44,27866
26088,44,33090
26089,44,27866
26089,44,31211
26090,44,43159
26091,44,41716
26092,44,31732
26092,44,28591
26092,44,45382
26092,44,39668
26092,44,29273
26093,44,41061
26094,44,37107
26095,44,27243
26131,44,44612
26095,44,44142
26095,44,27261
26095,44,32626
26095,44,41001
26095,44,27293
26095,44,33101
26095,44,36717
26095,44,35330
26095,44,38317
26096,44,43482
26097,44,29117
26098,44,45388
26098,44,37362
26197,44,29184
26192,44,30245
26192,44,30245
26193,44,28916
26194,44,27461
26194,44,37585
26195,44,39199
26196,44,33927
26196,44,34632
26196,44,34632
26197,44,40419
26197,44,35301
26197,44,35604
26197,44,39654
26197,44,33391
26192,44,30245
26197,44,30023
26197,44,32613
26197,44,41045
26197,44,31293
26197,44,46095
26197,44,29133
26197,44,44253
26197,44,42331
26197,44,42855
26197,44,38664
26197,44,29171
26197,44,36771
26197,44,41256
26197,44,32326
26187,44,41479
26179,44,45534
26179,44,31555
26179,44,41603
26179,44,27953
26179,44,42343
26179,44,41792
26180,44,29660
26181,44,28646
26182,44,31945
26182,44,33969
26183,44,32076
26184,44,35574
26185,44,36813
26186,44,27982
26197,44,44006
26187,44,32628
26187,44,33102
26188,44,30529
26188,44,34826
26188,44,33431
26189,44,40364
26189,44,44335
26189,44,28910
26189,44,44409
26189,44,44336
26189,44,31293
26189,44,37553
26190,44,42107
26191,44,28205
26225,44,31375
26220,44,45745
26221,44,45749
26222,44,45753
26223,44,39847
26223,44,41773
26224,44,27631
26224,44,45384
26225,44,37242
26225,44,33450
26225,44,45087
26225,44,43171
26225,44,41854
26225,44,36961
26225,44,34044
26219,44,36076
26225,44,41830
26225,44,40068
26225,44,43655
26225,44,40197
26225,44,39566
26226,44,40895
26227,44,45300
26228,44,30691
26229,44,45648
26229,44,41594
26230,44,43118
26231,44,29865
26231,44,33618
26231,44,29184
26209,44,31967
26198,44,27300
26199,44,32164
26200,44,32426
26201,44,41045
26201,44,46143
26202,44,29132
26202,44,32706
26202,44,40483
26203,44,32881
26204,44,42604
26205,44,28939
26206,44,45681
26207,44,29030
26208,44,32730
26178,44,44324
26210,44,45894
26211,44,44146
26211,44,45909
26211,44,28288
26212,44,37193
26213,44,32957
26214,44,39151
26214,44,39151
26215,44,45741
26216,44,45742
26217,44,45742
26218,44,45193
26218,44,29148
26145,44,42771
26140,44,32074
26140,44,38892
26140,44,45479
26140,44,40214
26140,44,36480
26140,44,45481
26140,44,40488
26140,44,45068
26140,44,40488
26141,44,30292
26142,44,43975
26143,44,33416
26143,44,33416
26144,44,40476
26140,44,45068
26146,44,41296
26147,44,44473
26148,44,30264
26149,44,45494
26150,44,45496
26151,44,45998
26152,44,43873
26152,44,41292
26153,44,36289
26154,44,40645
26155,44,40030
26156,44,31443
26157,44,45512
26158,44,43353
26131,44,27939
26131,44,44982
26131,44,31146
26131,44,41471
26131,44,45751
26131,44,44416
26131,44,43617
26131,44,32715
26131,44,45029
26131,44,32146
26131,44,45975
26131,44,45200
26131,44,41320
26131,44,28621
26131,44,33124
26158,44,45697
26131,44,41068
26131,44,41473
26131,44,38887
26131,44,36210
26132,44,42758
26133,44,42758
26134,44,35020
26135,44,29140
26136,44,31426
26137,44,33537
26137,44,33537
26138,44,45477
26139,44,40971
26177,44,34326
26170,44,42287
26170,44,42287
26171,44,32957
26172,44,43435
26173,44,29349
26174,44,28308
26174,44,31052
26175,44,38136
26176,44,44322
26177,44,40979
26177,44,41859
26177,44,45746
26177,44,31032
26177,44,38245
26169,44,34742
26177,44,42360
26177,44,41022
26177,44,35433
26177,44,33257
26177,44,43682
26177,44,39303
26177,44,45883
26177,44,30816
26177,44,35433
26177,44,42714
26177,44,42954
26177,44,33095
26177,44,32743
26178,44,40405
26168,44,37361
26159,44,32394
26160,44,41584
26161,44,30899
26162,44,45894
26163,44,30461
26164,44,40224
26165,44,38342
26166,44,31174
26167,44,45691
26167,44,43285
26168,44,41970
26168,44,37101
26168,44,40660
26168,44,35622
26069,44,33858
26168,44,43085
26168,44,40848
26168,44,31964
26168,44,37361
26168,44,41377
26168,44,40660
26168,44,42751
26169,44,29864
26169,44,41657
26169,44,34352
26169,44,35434
26169,44,32380
26169,44,33836
26019,44,38623
26013,44,33771
26013,44,38316
26014,44,45235
26015,44,45235
26016,44,29140
26016,44,27623
26017,44,36322
26018,44,29117
26019,44,36774
26019,44,44396
26019,44,41257
26019,44,44351
26019,44,39433
26019,44,40026
26013,44,32049
26019,44,29261
26019,44,43348
26019,44,28315
26019,44,32892
26019,44,43429
26019,44,30797
26019,44,35452
26019,44,35276
26019,44,28805
26019,44,43592
26019,44,36748
26019,44,30192
26019,44,46014
26019,44,43413
26011,44,36337
26010,44,28459
26010,44,33114
26010,44,39669
26010,44,31909
26010,44,35855
26011,44,29683
26011,44,36285
26011,44,44140
26011,44,38152
26011,44,45119
26011,44,33667
26011,44,33702
26011,44,29683
26011,44,38165
26019,44,42007
26011,44,30916
26011,44,42980
26012,44,37233
26012,44,37751
26012,44,39267
26012,44,41557
26012,44,30488
26012,44,35076
26013,44,29421
26013,44,43136
26013,44,37564
26013,44,29389
26013,44,32717
26013,44,43186
26019,44,41257
26019,44,43789
26019,44,37497
26019,44,42049
26019,44,41920
26019,44,40774
26019,44,38617
26019,44,39495
26019,44,45910
26019,44,43231
26019,44,27506
26019,44,30709
26019,44,27565
26019,44,40026
26019,44,38662
26019,44,29682
26019,44,30251
26019,44,43570
26019,44,42419
26019,44,30050
26019,44,33748
26019,44,29264
26019,44,43904
26020,44,45233
26021,44,44249
26022,44,31901
26023,44,30393
26023,44,28029
26023,44,33010
26023,44,29570
26019,44,46145
26019,44,43638
26019,44,44400
26019,44,39796
26019,44,27574
26019,44,29261
26019,44,42004
26019,44,38743
26019,44,38751
26019,44,40080
26019,44,39998
26019,44,44687
26019,44,43300
26019,44,32346
26019,44,41463
26010,44,40378
26019,44,27226
26019,44,42848
26019,44,40633
26019,44,33427
26019,44,41427
26019,44,40565
26019,44,42128
26019,44,29105
26019,44,27244
26019,44,45374
26019,44,38333
26019,44,41125
26019,44,27194
25984,44,32014
25977,44,33961
25977,44,42071
25977,44,41682
25977,44,31175
25978,44,40896
25979,44,43045
25979,44,30906
25979,44,43770
25979,44,36236
25980,44,42889
25981,44,29532
25981,44,43863
25982,44,45235
25983,44,45239
25977,44,35668
25985,44,45863
25985,44,40387
25986,44,36567
25987,44,41212
25987,44,38746
25988,44,42464
25988,44,39625
25988,44,29038
25989,44,34333
25989,44,29007
25989,44,44232
25989,44,29761
25989,44,29007
25989,44,28776
25966,44,29631
25965,44,32831
25965,44,28529
25965,44,45457
25965,44,45734
25965,44,37944
25965,44,37748
25965,44,32582
25965,44,28129
25965,44,45962
25965,44,44971
25965,44,33227
25965,44,27648
25965,44,29277
25965,44,29105
25989,44,42735
25967,44,35126
25968,44,29044
25968,44,43886
25968,44,29044
25969,44,30188
25970,44,29869
25971,44,35459
25972,44,35459
25973,44,45224
25974,44,27298
25975,44,44928
25976,44,41223
25976,44,30339
25976,44,28425
26010,44,30199
26004,44,35257
26004,44,45276
26004,44,41957
26004,44,40761
26005,44,44089
26005,44,43020
26006,44,32111
26006,44,45724
26006,44,30979
26007,44,30760
26007,44,43364
26008,44,43452
26009,44,29453
26010,44,45599
26003,44,41957
26010,44,37476
26010,44,37535
26010,44,33831
26010,44,44972
26010,44,32672
26010,44,37455
26010,44,33114
26010,44,33689
26010,44,46170
26010,44,42190
26010,44,44972
26010,44,44323
26010,44,33689
26010,44,40051
25996,44,41403
25989,44,29477
25989,44,36484
25989,44,28776
25989,44,29013
25990,44,45258
25991,44,45261
25992,44,38746
25992,44,36895
25993,44,42108
25994,44,35712
25995,44,45031
25995,44,34746
25995,44,45966
25995,44,38151
26023,44,36897
25997,44,27608
25998,44,40045
25999,44,40946
26000,44,41957
26000,44,40761
26001,44,41957
26001,44,40761
26002,44,39889
26002,44,41957
26003,44,30979
26003,44,45724
26003,44,28150
26003,44,40761
26066,44,28213
26066,44,40664
26066,44,36840
26066,44,44629
26066,44,45525
26066,44,43254
26066,44,42028
26066,44,42366
26066,44,27513
26066,44,36947
26066,44,29333
26066,44,31835
26066,44,41516
26066,44,42329
26066,44,27289
26066,44,30777
26066,44,44635
26066,44,34820
26066,44,30204
26066,44,44328
26066,44,42466
26066,44,28658
26066,44,33268
26066,44,42482
26066,44,33768
26066,44,28507
26066,44,27365
26066,44,27905
26066,44,44532
26066,44,45081
26066,44,28645
26066,44,45081
26066,44,39284
26066,44,36165
26066,44,36160
26066,44,44433
26066,44,27963
26066,44,33463
26066,44,31197
26066,44,28442
26066,44,28826
26066,44,30865
26066,44,41872
26066,44,40601
26066,44,43202
26066,44,43440
26066,44,28027
26066,44,43852
26066,44,32628
26066,44,44135
26066,44,28063
26066,44,32183
26066,44,44174
26066,44,29064
26066,44,36078
26066,44,44160
26066,44,40884
26066,44,40838
26066,44,38902
26066,44,42268
26066,44,27418
26066,44,43507
26066,44,27418
26066,44,37316
26066,44,32102
26066,44,37665
26066,44,39154
26066,44,43852
26066,44,36607
26066,44,38908
26066,44,40511
26066,44,27404
26066,44,44338
26066,44,33739
26066,44,33334
26066,44,40033
26066,44,30150
26066,44,45114
26066,44,36982
26066,44,45539
26066,44,41438
26066,44,43333
26066,44,43702
26067,44,35242
26067,44,41117
26067,44,33882
26067,44,44240
26067,44,33873
26068,44,33409
26069,44,32040
26066,44,27865
26066,44,44976
26066,44,37570
26066,44,35399
26066,44,45081
26066,44,37240
26066,44,41724
26066,44,35399
26066,44,41633
26066,44,44854
26066,44,36250
26066,44,41272
26066,44,30025
26066,44,36988
26066,44,31748
26066,44,29340
26066,44,28452
26066,44,33307
26066,44,28514
26066,44,28669
26066,44,42764
26066,44,28882
26066,44,31352
26066,44,40659
26066,44,27366
26066,44,30119
26066,44,31236
26066,44,44437
26066,44,34675
26047,44,33341
26035,44,33090
26036,44,33070
26037,44,45341
26037,44,33341
26037,44,39781
26038,44,33070
26039,44,45341
26040,44,39781
26041,44,31877
26042,44,35054
26043,44,33341
26044,44,33341
26045,44,31877
26046,44,33341
26035,44,35460
26048,44,33341
26049,44,33341
26050,44,33341
26051,44,39781
26052,44,39781
26053,44,39781
26054,44,39781
26055,44,27378
26056,44,41300
26056,44,43886
26056,44,33336
26056,44,31557
26056,44,43152
26056,44,35234
26028,44,33070
26023,44,45266
26023,44,28987
26023,44,34178
26023,44,44406
26023,44,35023
26023,44,44977
26023,44,34741
26024,44,38139
26025,44,27134
26025,44,35738
26026,44,46147
26026,44,43164
26026,44,43164
26027,44,33070
26056,44,40369
26029,44,39781
26030,44,27676
26031,44,27676
26032,44,33090
26033,44,33341
26034,44,40650
26035,44,35076
26035,44,39810
26035,44,33070
26035,44,27676
26035,44,35054
26035,44,31877
26035,44,40463
26066,44,33358
26066,44,30048
26066,44,42291
26066,44,45982
26066,44,44724
26066,44,45980
26066,44,31266
26066,44,43680
26066,44,39150
26066,44,41731
26066,44,32448
26066,44,30754
26066,44,43005
26066,44,34956
26066,44,28695
26066,44,36643
26066,44,35845
26066,44,27997
26066,44,43026
26066,44,29437
26066,44,28397
26066,44,43041
26066,44,30017
26066,44,30863
26066,44,36605
26066,44,39097
26066,44,28065
26066,44,28899
26066,44,43279
26066,44,34040
26066,44,29131
26056,44,43099
26056,44,41300
26056,44,43120
26057,44,28483
26058,44,33637
26058,44,31887
26059,44,33338
26060,44,36687
26061,44,42828
26062,44,36687
26063,44,36708
26064,44,33168
26065,44,34297
26066,44,36494
26231,44,38557
26066,44,44047
26066,44,41411
26066,44,29065
26066,44,34793
26066,44,33163
26066,44,42620
26066,44,27277
26066,44,43036
26066,44,34710
26066,44,45520
26066,44,29509
26066,44,33870
26066,44,41231
26563,44,42865
26560,44,42378
26561,44,38623
26562,44,44383
26562,44,42594
26562,44,39668
26562,44,36627
26562,44,28591
26562,44,28551
26562,44,38658
26562,44,43611
26562,44,27541
26562,44,40008
26562,44,29732
26562,44,40252
26559,44,44165
26564,44,41722
26564,44,38570
26565,44,39660
26566,44,28618
26567,44,43111
26568,44,28622
26569,44,35638
26569,44,28662
26569,44,28662
26569,44,28642
26569,44,39152
26570,44,29510
26570,44,29858
26570,44,28704
26547,44,37480
26544,44,42784
26545,44,38885
26546,44,36677
26546,44,41107
26546,44,33413
26547,44,35400
26547,44,40971
26547,44,43816
26547,44,42711
26547,44,41856
26547,44,30170
26547,44,37696
26547,44,41809
26547,44,44318
26570,44,30098
26548,44,41859
26549,44,40828
26550,44,44127
26551,44,29719
26552,44,45504
26553,44,36347
26554,44,28150
26554,44,38286
26555,44,43018
26556,44,37480
26556,44,27337
26557,44,30755
26558,44,45741
26559,44,36872
26599,44,43122
26590,44,40135
26590,44,31608
26591,44,45886
26591,44,36568
26591,44,45886
26591,44,36585
26592,44,40692
26593,44,36469
26594,44,43573
26595,44,37144
26596,44,42704
26597,44,42515
26597,44,42515
26598,44,29447
26590,44,43179
26600,44,38039
26601,44,42385
26601,44,28124
26602,44,39641
26603,44,28605
26604,44,44080
26604,44,44078
26605,44,29447
26606,44,32425
26606,44,32040
26606,44,44175
26607,44,43043
26608,44,27519
26609,44,33285
26581,44,35199
26570,44,28369
26571,44,31930
26572,44,32597
26573,44,39809
26574,44,39428
26575,44,42599
26575,44,44195
26576,44,31718
26577,44,27946
26578,44,45939
26578,44,35597
26578,44,35553
26579,44,34399
26580,44,46014
26543,44,33343
26582,44,31862
26583,44,38508
26583,44,42690
26584,44,37092
26585,44,38012
26585,44,38034
26586,44,38575
26586,44,30216
26587,44,38622
26588,44,39113
26588,44,39111
26589,44,42690
26590,44,29236
26499,44,43418
26490,44,27529
26491,44,35741
26491,44,30477
26491,44,41722
26492,44,38287
26493,44,41758
26494,44,39960
26495,44,37382
26495,44,43293
26495,44,37382
26495,44,36551
26496,44,42670
26497,44,44307
26498,44,41252
26489,44,45888
26499,44,43418
26500,44,43678
26501,44,45195
26502,44,45266
26503,44,36883
26503,44,39598
26504,44,40432
26504,44,28036
26505,44,33760
26505,44,32109
26506,44,32754
26507,44,41653
26507,44,42539
26507,44,30975
26479,44,36551
26469,44,33416
26469,44,33416
26470,44,37200
26470,44,37200
26471,44,44991
26472,44,39287
26473,44,33824
26474,44,38394
26475,44,44282
26476,44,39590
26476,44,27432
26476,44,39590
26477,44,31599
26478,44,31599
26508,44,43098
26480,44,45235
26481,44,45235
26482,44,41209
26482,44,37332
26482,44,45594
26483,44,42725
26484,44,38623
26485,44,33784
26486,44,43488
26487,44,44185
26487,44,27577
26487,44,39049
26488,44,27856
26489,44,45888
26537,44,33757
26530,44,33738
26530,44,28940
26531,44,43196
26532,44,42117
26533,44,43167
26533,44,43167
26534,44,40658
26535,44,45150
26535,44,45015
26536,44,44243
26536,44,44621
26536,44,43275
26536,44,43275
26536,44,33616
26529,44,29550
26537,44,43707
26538,44,27289
26538,44,39615
26538,44,34067
26539,44,44786
26540,44,32397
26540,44,33327
26541,44,41529
26542,44,33953
26543,44,44392
26543,44,29980
26543,44,41861
26543,44,35108
26543,44,41096
26517,44,41203
26509,44,30022
26509,44,39689
26509,44,38481
26510,44,45294
26511,44,27296
26512,44,31758
26513,44,42866
26513,44,32816
26514,44,32368
26514,44,42396
26515,44,42452
26515,44,42373
26515,44,28133
26516,44,33010
26609,44,43175
26518,44,33341
26519,44,37621
26520,44,43557
26521,44,42097
26522,44,29609
26522,44,42845
26523,44,44770
26524,44,30985
26525,44,34804
26526,44,44473
26526,44,44453
26527,44,45696
26528,44,40166
26713,44,37538
26704,44,33815
26705,44,43850
26705,44,44373
26705,44,43987
26706,44,30208
26707,44,41477
26707,44,28848
26708,44,31442
26708,44,44939
26708,44,43240
26709,44,43882
26710,44,30233
26711,44,34342
26712,44,42180
26703,44,37904
26714,44,37401
26715,44,45032
26716,44,46008
26717,44,34349
26718,44,44644
26718,44,44644
26719,44,43697
26720,44,29251
26721,44,41576
26722,44,37200
26722,44,37200
26723,44,44060
26723,44,44433
26724,44,36576
26693,44,27546
26682,44,37488
26683,44,31717
26684,44,33787
26685,44,31737
26686,44,27214
26687,44,37619
26687,44,41856
26688,44,32065
26689,44,43564
26690,44,27302
26691,44,27510
26692,44,40073
26692,44,37525
26693,44,44672
26725,44,43857
26693,44,33355
26694,44,32364
26695,44,36889
26696,44,27530
26696,44,36069
26697,44,42115
26697,44,36235
26697,44,42392
26698,44,42446
26699,44,45909
26700,44,27510
26700,44,30981
26701,44,43854
26702,44,40598
26745,44,41333
26737,44,39206
26737,44,39205
26737,44,39202
26738,44,34829
26738,44,27505
26739,44,42175
26740,44,34692
26740,44,40717
26741,44,42058
26742,44,36303
26743,44,41270
26743,44,44558
26743,44,31269
26744,44,39910
26737,44,39209
26746,44,37262
26747,44,42259
26748,44,40033
26748,44,39284
26748,44,30865
26749,44,44381
26750,44,29874
26751,44,43564
26752,44,36876
26752,44,39800
26753,44,41234
26754,44,37483
26755,44,35892
26756,44,32247
26731,44,39402
26726,44,33707
26727,44,45083
26727,44,45083
26728,44,28770
26729,44,41729
26730,44,33765
26730,44,27158
26731,44,29327
26731,44,40938
26731,44,40781
26731,44,41233
26731,44,41172
26731,44,27592
26731,44,30693
26681,44,39744
26731,44,34633
26731,44,33530
26731,44,33401
26731,44,35296
26731,44,35663
26731,44,27870
26731,44,41080
26732,44,45943
26733,44,30862
26734,44,28274
26735,44,30160
26736,44,36295
26737,44,39207
26637,44,43629
26629,44,33745
26630,44,33749
26631,44,36955
26632,44,42180
26633,44,40813
26633,44,29259
26633,44,38262
26633,44,29944
26634,44,39057
26635,44,37171
26635,44,37171
26635,44,32158
26636,44,39292
26637,44,39386
26628,44,44451
26637,44,43631
26638,44,43622
26639,44,37467
26639,44,31373
26639,44,37161
26640,44,45418
26641,44,43813
26641,44,43472
26642,44,45292
26643,44,40432
26644,44,34230
26644,44,27900
26645,44,44316
26646,44,41670
26617,44,43661
26610,44,42185
26611,44,42756
26611,44,46132
26612,44,39809
26612,44,42690
26612,44,42533
26613,44,41103
26613,44,45077
26613,44,46082
26613,44,40870
26614,44,35275
26615,44,27370
26616,44,39910
26616,44,32639
26647,44,40936
26617,44,44473
26618,44,35843
26619,44,31352
26620,44,28401
26621,44,40140
26622,44,31007
26623,44,44435
26623,44,41889
26624,44,41225
26624,44,41207
26625,44,38323
26626,44,43158
26627,44,31059
26672,44,29435
26666,44,43919
26667,44,38411
26667,44,33805
26668,44,29448
26668,44,42306
26669,44,30534
26669,44,30535
26670,44,33574
26671,44,45635
26671,44,32997
26671,44,36959
26671,44,29409
26671,44,31256
26671,44,29729
26665,44,32741
26673,44,43686
26674,44,31881
26675,44,28223
26675,44,40936
26675,44,30122
26675,44,37021
26675,44,35393
26676,44,45912
26677,44,33552
26678,44,27524
26679,44,28978
26679,44,30185
26680,44,39534
26680,44,35910
26655,44,39639
26648,44,31980
26649,44,27187
26650,44,30931
26651,44,29309
26652,44,29431
26652,44,41792
26653,44,32379
26654,44,36649
26654,44,40599
26655,44,37696
26655,44,44233
26655,44,30128
26655,44,30034
26655,44,30170
26468,44,41917
26656,44,40911
26657,44,44020
26658,44,38420
26658,44,33272
26659,44,33423
26660,44,31183
26660,44,35040
26661,44,44990
26662,44,27858
26662,44,33830
26663,44,33642
26664,44,35738
26665,44,31078
26269,44,33272
26260,44,45911
26261,44,37216
26262,44,31931
26263,44,41787
26263,44,45928
26263,44,36895
26264,44,27292
26264,44,31039
26264,44,31193
26265,44,27406
26266,44,31603
26267,44,37433
26268,44,37433
26269,44,37082
26259,44,43118
26269,44,36602
26270,44,27166
26270,44,27181
26270,44,27178
26270,44,40842
26271,44,45620
26271,44,35208
26271,44,43561
26271,44,43561
26271,44,43333
26271,44,38362
26271,44,39931
26271,44,42449
26272,44,27491
26257,44,44439
26252,44,31379
26252,44,28288
26253,44,37425
26254,44,42756
26254,44,44373
26254,44,43843
26255,44,35879
26256,44,37425
26257,44,42984
26257,44,37425
26257,44,41419
26257,44,39768
26257,44,45733
26257,44,32849
26272,44,32040
26257,44,40030
26257,44,28106
26257,44,34298
26257,44,30526
26257,44,28642
26257,44,38575
26257,44,45911
26257,44,33519
26257,44,44402
26257,44,29736
26257,44,36895
26257,44,28543
26258,44,35879
26258,44,27280
26298,44,45558
26286,44,40348
26287,44,28197
26288,44,38621
26289,44,29631
26289,44,28197
26289,44,45229
26290,44,27541
26291,44,43906
26292,44,39353
26293,44,32367
26294,44,28551
26295,44,28551
26296,44,29631
26297,44,43690
26286,44,28708
26298,44,38621
26299,44,29631
26299,44,39355
26299,44,33252
26299,44,28197
26300,44,28205
26301,44,45461
26302,44,45461
26302,44,44420
26303,44,45229
26304,44,43571
26305,44,34714
26305,44,45041
26305,44,32170
26278,44,39650
26273,44,27892
26273,44,36578
26273,44,27892
26273,44,31726
26273,44,32796
26273,44,42401
26273,44,32704
26274,44,32996
26275,44,32014
26276,44,32723
26277,44,42401
26278,44,39650
26278,44,32704
26278,44,29069
26251,44,27280
26279,44,36578
26280,44,36586
26281,44,28554
26281,44,35882
26282,44,27892
26282,44,31071
26282,44,31726
26282,44,27892
26282,44,45012
26283,44,27233
26284,44,28512
26285,44,43773
26286,44,29753
26233,44,36912
26231,44,38260
26231,44,43007
26231,44,42189
26231,44,39793
26231,44,45671
26231,44,42195
26231,44,33819
26231,44,37415
26232,44,39169
26232,44,33973
26233,44,32831
26233,44,43872
26233,44,44038
26233,44,37680
26231,44,44443
26233,44,31060
26233,44,44631
26233,44,42434
26233,44,42549
26233,44,36632
26233,44,31365
26233,44,42348
26233,44,32245
26233,44,31780
26233,44,32169
26233,44,43468
26233,44,35885
26233,44,30846
26233,44,44368
26231,44,42106
26231,44,44671
26231,44,45649
26231,44,44427
26231,44,45746
26231,44,35885
26231,44,37186
26231,44,28899
26231,44,32178
26231,44,29953
26231,44,30381
26231,44,42273
26231,44,45649
26231,44,45534
26231,44,34761
26233,44,39790
26231,44,32128
26231,44,37415
26231,44,39220
26231,44,43347
26231,44,36625
26231,44,33571
26231,44,37758
26231,44,37763
26231,44,43298
26231,44,28406
26231,44,43495
26231,44,29865
26231,44,33819
26242,44,40650
26235,44,39644
26236,44,44278
26236,44,44278
26237,44,45302
26238,44,39627
26238,44,45854
26239,44,36336
26239,44,30752
26240,44,42736
26241,44,31877
26242,44,40463
26242,44,33341
26242,44,33070
26242,44,35460
26234,44,45558
26242,44,31877
26242,44,39781
26243,44,37952
26244,44,44885
26245,44,31945
26245,44,33116
26246,44,43926
26247,44,44009
26247,44,44018
26247,44,38220
26248,44,29854
26249,44,45894
26250,44,45364
26251,44,35879
26233,44,30986
26233,44,31057
26233,44,37598
26233,44,37303
26233,44,36821
26233,44,39095
26233,44,32450
26233,44,33106
26233,44,44745
26233,44,38557
26233,44,45086
26233,44,39219
26233,44,28908
26233,44,39987
26233,44,35222
26306,44,40087
26233,44,28959
26233,44,31003
26233,44,46006
26233,44,31566
26233,44,39958
26233,44,38703
26233,44,44857
26233,44,43487
26233,44,27953
26233,44,46143
26233,44,39182
26233,44,43166
26233,44,30753
26417,44,31796
26408,44,32833
26408,44,32331
26408,44,32946
26408,44,40958
26409,44,30984
26410,44,35101
26410,44,35101
26411,44,41581
26412,44,39590
26412,44,39590
26413,44,37510
26414,44,36895
26415,44,37768
26416,44,45504
26407,44,29978
26418,44,43526
26418,44,40491
26419,44,33595
26419,44,37162
26419,44,33930
26420,44,41118
26421,44,31929
26421,44,46149
26422,44,41716
26423,44,39424
26423,44,43643
26424,44,45953
26425,44,29977
26425,44,29977
26397,44,43854
26388,44,39644
26389,44,43390
26389,44,41439
26390,44,42009
26390,44,42009
26391,44,33787
26392,44,30983
26392,44,33627
26393,44,35286
26394,44,28779
26394,44,37488
26395,44,28428
26396,44,28462
26396,44,41861
26426,44,44493
26398,44,44451
26399,44,42626
26399,44,42626
26400,44,32761
26400,44,28498
26401,44,36813
26402,44,39875
26403,44,27493
26404,44,29242
26404,44,28645
26405,44,32998
26405,44,39137
26406,44,39880
26407,44,29979
26458,44,40413
26448,44,43919
26449,44,43124
26449,44,43124
26450,44,37315
26451,44,42663
26452,44,44786
26453,44,31356
26454,44,42177
26455,44,31234
26455,44,28406
26456,44,43413
26457,44,41917
26458,44,28779
26458,44,37488
26447,44,29959
26458,44,38283
26459,44,40767
26460,44,43697
26461,44,30472
26461,44,30472
26462,44,38195
26463,44,41410
26464,44,45142
26464,44,43250
26465,44,41729
26466,44,43799
26467,44,41425
26467,44,31195
26467,44,30314
26438,44,30984
26427,44,45170
26427,44,28325
26427,44,36729
26428,44,32350
26429,44,32219
26430,44,40502
26431,44,29134
26432,44,27240
26433,44,27529
26434,44,43087
26435,44,42080
26435,44,37934
26436,44,44286
26437,44,42550
26387,44,45681
26439,44,44388
26439,44,35681
26439,44,35502
26440,44,33205
26441,44,37498
26442,44,36462
26443,44,42958
26444,44,29957
26445,44,35460
26446,44,36771
26446,44,44880
26446,44,35630
26447,44,32664
26340,44,41422
26327,44,41922
26328,44,44962
26329,44,33311
26330,44,34855
26330,44,33886
26331,44,40965
26332,44,40467
26333,44,30907
26334,44,39722
26335,44,33476
26336,44,42724
26337,44,42091
26338,44,42016
26339,44,42533
26326,44,42348
26341,44,42097
26342,44,34411
26342,44,34410
26342,44,34411
26343,44,32654
26343,44,45294
26344,44,28054
26345,44,38578
26345,44,28919
26345,44,38578
26346,44,37945
26347,44,45352
26348,44,28917
26349,44,38714
26315,44,33291
26306,44,30909
26307,44,28616
26308,44,29683
26308,44,29683
26309,44,40349
26310,44,39880
26311,44,28616
26311,44,39880
26312,44,43570
26312,44,42848
26313,44,39880
26314,44,42523
26315,44,27141
26315,44,28588
26350,44,27355
26315,44,38048
26316,44,39947
26316,44,43134
26317,44,36861
26318,44,40658
26319,44,40038
26320,44,40909
26321,44,37489
26322,44,41842
26322,44,44437
26323,44,31265
26324,44,38652
26325,44,30012
26380,44,28605
26371,44,45305
26371,44,42936
26372,44,28508
26372,44,27410
26373,44,33563
26374,44,39083
26375,44,27583
26376,44,43488
26377,44,33333
26377,44,43187
26378,44,33930
26379,44,44018
26379,44,44009
26379,44,44011
26370,44,36337
26381,44,30204
26382,44,36767
26383,44,35341
26384,44,45379
26385,44,45423
26386,44,39493
26386,44,28917
26386,44,45672
26386,44,36872
26386,44,45576
26386,44,28784
26386,44,30047
26386,44,45673
26386,44,42652
26360,44,36411
26351,44,38373
26351,44,30133
26352,44,33930
26353,44,27943
26354,44,42922
26355,44,41824
26356,44,28970
26356,44,28970
26357,44,36245
26358,44,43338
26358,44,39404
26359,44,45196
26359,44,35893
26359,44,28691
13797,44,43444
26361,44,45142
26361,44,31714
26362,44,36988
